-2.200000048,1.27E-12,-2.200000048,1.69E-12,-2.200000048,8.93E-13,-2.200000048,3.32E-12,-2.200000048,1.57E-13,-2.200000048,3.93E-13,-2.200000048,3.63E-12,-2.200000048,1.98E-12,-2.200000048,2.51E-12,-2.200000048,3.33E-13,-2.200000048,2.71E-12,-2.200000048,9.30E-13,-2.200000048,1.54E-12,-2.200000048,1.63E-12,-2.200000048,2.96E-12,-2.200000048,8.13E-13,-2.200000048,3.16E-12,-2.200000048,1.98E-12,-2.200000048,1.30E-12,-2.200000048,2.06E-12,-2.200000048,3.97E-14,-2.200000048,2.91E-12,-2.200000048,1.81E-12,-2.200000048,1.40E-12,-2.200000048,1.11E-12,-2.200000048,4.47E-13,-2.200000048,1.84E-12,-2.200000048,4.17E-13,-2.200000048,3.43E-12,-2.200000048,1.52E-12,-2.200000048,9.00E-14,-2.200000048,2.21E-12,-2.200000048,6.87E-13,-2.200000048,1.16E-12,-2.200000048,3.70E-12,-2.200000048,1.15E-12,-2.200000048,4.13E-13,-2.200000048,3.40E-12,-2.200000048,1.67E-12,-2.200000048,8.47E-13,-2.200000048,2.15E-12,-2.200000048,3.15E-12,-2.200000048,1.25E-12,-2.200000048,1.13E-12,-2.200000048,4.30E-12,-2.200000048,3.93E-13,-2.200000048,1.19E-12,-2.200000048,3.16E-12
-2,9.83E-14,-2,4.23E-13,-2,3.93E-13,-2,2.32E-12,-2,3.10E-12,-2,4.07E-13,-2,2.33E-12,-2,7.83E-13,-2,2.76E-12,-2,2.00E-12,-2,2.00E-12,-2,1.09E-14,-2,1.92E-12,-2,2.54E-12,-2,1.25E-12,-2,3.47E-13,-2,1.11E-12,-2,8.77E-13,-2,3.00E-13,-2,2.22E-12,-2,5.07E-13,-2,2.09E-12,-2,9.87E-13,-2,1.03E-12,-2,1.79E-13,-2,1.29E-13,-2,2.56E-12,-2,9.47E-13,-2,8.20E-13,-2,2.72E-12,-2,1.12E-13,-2,4.13E-12,-2,1.84E-12,-2,4.67E-13,-2,2.84E-12,-2,3.33E-12,-2,2.33E-13,-2,2.60E-12,-2,3.60E-12,-2,3.93E-13,-2,2.63E-13,-2,2.82E-12,-2,2.63E-13,-2,1.08E-14,-2,4.27E-12,-2,1.13E-12,-2,1.05E-12,-2,4.33E-12
-1.799999952,1.42E-12,-1.799999952,2.46E-13,-1.799999952,6.23E-13,-1.799999952,1.62E-13,-1.799999952,2.43E-12,-1.799999952,2.67E-13,-1.799999952,1.12E-13,-1.799999952,9.43E-13,-1.799999952,2.90E-12,-1.799999952,2.48E-12,-1.799999952,9.60E-13,-1.799999952,1.79E-12,-1.799999952,5.90E-13,-1.799999952,2.69E-12,-1.799999952,8.20E-13,-1.799999952,8.00E-13,-1.799999952,8.47E-13,-1.799999952,2.27E-12,-1.799999952,3.12E-14,-1.799999952,3.57E-12,-1.799999952,1.01E-12,-1.799999952,4.67E-13,-1.799999952,1.93E-12,-1.799999952,7.43E-13,-1.799999952,1.02E-12,-1.799999952,7.63E-13,-1.799999952,3.40E-12,-1.799999952,2.80E-13,-1.799999952,8.37E-13,-1.799999952,3.09E-12,-1.799999952,1.11E-12,-1.799999952,8.27E-13,-1.799999952,3.50E-12,-1.799999952,1.93E-14,-1.799999952,9.60E-13,-1.799999952,2.62E-12,-1.799999952,1.15E-13,-1.799999952,1.87E-13,-1.799999952,2.54E-12,-1.799999952,1.42E-12,-1.799999952,9.97E-13,-1.799999952,3.63E-12,-1.799999952,2.79E-12,-1.799999952,5.93E-13,-1.799999952,1.93E-12,-1.799999952,1.85E-12,-1.799999952,1.78E-12,-1.799999952,2.66E-12
-1.600000024,1.97E-12,-1.600000024,1.83E-13,-1.600000024,1.84E-12,-1.600000024,3.22E-13,-1.600000024,2.11E-12,-1.600000024,1.43E-12,-1.600000024,4.77E-13,-1.600000024,2.30E-13,-1.600000024,2.38E-13,-1.600000024,2.58E-12,-1.600000024,9.10E-13,-1.600000024,1.89E-12,-1.600000024,5.87E-13,-1.600000024,3.57E-12,-1.600000024,7.03E-13,-1.600000024,2.28E-12,-1.600000024,1.12E-12,-1.600000024,3.53E-12,-1.600000024,2.28E-14,-1.600000024,2.19E-12,-1.600000024,2.85E-12,-1.600000024,8.93E-13,-1.600000024,2.94E-12,-1.600000024,5.87E-13,-1.600000024,6.50E-13,-1.600000024,2.84E-13,-1.600000024,2.21E-12,-1.600000024,3.14E-12,-1.600000024,2.80E-13,-1.600000024,3.33E-12,-1.600000024,6.33E-13,-1.600000024,3.31E-13,-1.600000024,2.69E-12,-1.600000024,2.88E-13,-1.600000024,1.90E-12,-1.600000024,2.74E-12,-1.600000024,3.60E-13,-1.600000024,1.28E-12,-1.600000024,2.05E-12,-1.600000024,1.58E-12,-1.600000024,8.57E-13,-1.600000024,1.84E-12,-1.600000024,2.43E-12,-1.600000024,5.63E-14,-1.600000024,1.13E-12,-1.600000024,4.07E-12,-1.600000024,1.37E-13,-1.600000024,5.90E-13
-1.399999976,2.09E-12,-1.399999976,8.53E-13,-1.399999976,1.70E-12,-1.399999976,8.90E-13,-1.399999976,2.17E-12,-1.399999976,2.73E-12,-1.399999976,1.16E-12,-1.399999976,1.41E-13,-1.399999976,6.63E-13,-1.399999976,3.06E-12,-1.399999976,6.37E-13,-1.399999976,4.40E-12,-1.399999976,1.11E-12,-1.399999976,2.37E-12,-1.399999976,4.30E-13,-1.399999976,2.53E-12,-1.399999976,7.03E-13,-1.399999976,2.67E-12,-1.399999976,1.90E-12,-1.399999976,9.70E-13,-1.399999976,3.04E-12,-1.399999976,1.11E-12,-1.399999976,3.23E-12,-1.399999976,2.32E-12,-1.399999976,2.02E-12,-1.399999976,1.08E-14,-1.399999976,3.50E-13,-1.399999976,1.45E-12,-1.399999976,1.00E-12,-1.399999976,2.40E-12,-1.399999976,3.14E-12,-1.399999976,9.63E-13,-1.399999976,2.33E-12,-1.399999976,4.80E-14,-1.399999976,3.60E-14,-1.399999976,2.88E-12,-1.399999976,8.27E-13,-1.399999976,2.18E-12,-1.399999976,1.74E-12,-1.399999976,3.30E-12,-1.399999976,3.60E-14,-1.399999976,4.30E-13,-1.399999976,2.61E-12,-1.399999976,5.50E-13,-1.399999976,3.73E-13,-1.399999976,2.53E-12,-1.399999976,1.37E-12,-1.399999976,1.95E-12
-1.200000048,3.73E-12,-1.200000048,2.58E-12,-1.200000048,2.32E-12,-1.200000048,3.97E-13,-1.200000048,1.21E-12,-1.200000048,2.73E-12,-1.200000048,9.70E-13,-1.200000048,1.57E-12,-1.200000048,5.93E-15,-1.200000048,1.20E-12,-1.200000048,1.12E-12,-1.200000048,2.68E-12,-1.200000048,3.77E-13,-1.200000048,1.30E-12,-1.200000048,7.17E-13,-1.200000048,4.37E-12,-1.200000048,1.21E-12,-1.200000048,1.67E-12,-1.200000048,2.36E-12,-1.200000048,2.84E-13,-1.200000048,2.63E-12,-1.200000048,2.08E-13,-1.200000048,8.00E-13,-1.200000048,2.53E-12,-1.200000048,2.99E-12,-1.200000048,2.22E-12,-1.200000048,5.30E-14,-1.200000048,3.33E-12,-1.200000048,4.10E-13,-1.200000048,2.63E-13,-1.200000048,1.91E-12,-1.200000048,1.62E-13,-1.200000048,2.08E-12,-1.200000048,2.80E-12,-1.200000048,1.34E-12,-1.200000048,1.37E-12,-1.200000048,3.17E-12,-1.200000048,7.80E-14,-1.200000048,1.20E-13,-1.200000048,3.26E-12,-1.200000048,7.10E-13,-1.200000048,6.53E-13,-1.200000048,4.33E-12,-1.200000048,1.70E-12,-1.200000048,6.77E-13,-1.200000048,3.01E-12,-1.200000048,1.70E-12,-1.200000048,6.30E-13
-1,1.80E-12,-1,2.64E-12,-1,2.66E-12,-1,5.73E-13,-1,4.47E-13,-1,3.53E-12,-1,2.16E-12,-1,2.32E-12,-1,3.43E-13,-1,1.26E-12,-1,8.87E-13,-1,3.23E-12,-1,1.58E-12,-1,7.83E-14,-1,2.00E-12,-1,1.39E-12,-1,1.65E-12,-1,3.50E-13,-1,3.15E-12,-1,5.60E-13,-1,3.13E-12,-1,2.12E-12,-1,3.73E-13,-1,3.67E-12,-1,3.43E-12,-1,1.63E-12,-1,2.46E-13,-1,1.86E-12,-1,2.00E-12,-1,3.05E-13,-1,3.11E-12,-1,5.67E-13,-1,8.93E-13,-1,2.90E-12,-1,5.73E-13,-1,1.45E-13,-1,2.32E-12,-1,2.00E-12,-1,4.10E-13,-1,2.84E-12,-1,1.97E-12,-1,1.40E-12,-1,1.94E-12,-1,2.43E-12,-1,7.53E-13,-1,1.76E-12,-1,5.03E-12,-1,9.13E-13
-0.800000012,1.81E-12,-0.800000012,2.64E-12,-0.800000012,2.78E-12,-0.800000012,1.80E-12,-0.800000012,2.88E-13,-0.800000012,2.52E-12,-0.800000012,2.35E-12,-0.800000012,3.47E-12,-0.800000012,2.01E-12,-0.800000012,2.13E-13,-0.800000012,1.86E-12,-0.800000012,1.87E-12,-0.800000012,2.33E-12,-0.800000012,4.93E-13,-0.800000012,1.91E-12,-0.800000012,8.93E-13,-0.800000012,3.50E-12,-0.800000012,7.03E-13,-0.800000012,3.63E-12,-0.800000012,1.37E-13,-0.800000012,1.22E-12,-0.800000012,2.99E-12,-0.800000012,1.44E-14,-0.800000012,4.00E-12,-0.800000012,9.70E-13,-0.800000012,2.57E-12,-0.800000012,5.03E-13,-0.800000012,1.22E-12,-0.800000012,1.68E-12,-0.800000012,8.10E-13,-0.800000012,2.87E-12,-0.800000012,1.07E-13,-0.800000012,6.53E-13,-0.800000012,1.56E-12,-0.800000012,1.60E-12,-0.800000012,9.13E-13,-0.800000012,3.05E-12,-0.800000012,1.47E-12,-0.800000012,6.10E-13,-0.800000012,9.10E-13,-0.800000012,3.63E-12,-0.800000012,2.30E-13,-0.800000012,1.66E-13,-0.800000012,3.30E-12,-0.800000012,8.20E-13,-0.800000012,1.17E-12,-0.800000012,3.22E-12,-0.800000012,1.09E-12
-0.600000024,1.15E-13,-0.600000024,2.91E-12,-0.600000024,3.97E-13,-0.600000024,2.51E-12,-0.600000024,8.97E-13,-0.600000024,5.53E-13,-0.600000024,3.12E-12,-0.600000024,2.30E-12,-0.600000024,2.46E-13,-0.600000024,1.49E-12,-0.600000024,2.28E-12,-0.600000024,5.60E-13,-0.600000024,3.04E-12,-0.600000024,1.66E-13,-0.600000024,1.56E-12,-0.600000024,2.41E-13,-0.600000024,1.76E-12,-0.600000024,5.87E-13,-0.600000024,5.23E-13,-0.600000024,1.41E-13,-0.600000024,9.90E-13,-0.600000024,3.31E-12,-0.600000024,1.01E-12,-0.600000024,1.51E-12,-0.600000024,2.33E-13,-0.600000024,2.97E-12,-0.600000024,1.79E-13,-0.600000024,4.00E-13,-0.600000024,1.86E-12,-0.600000024,1.02E-12,-0.600000024,9.53E-13,-0.600000024,1.25E-12,-0.600000024,1.35E-12,-0.600000024,8.70E-13,-0.600000024,1.39E-12,-0.600000024,1.12E-12,-0.600000024,1.68E-12,-0.600000024,9.53E-13,-0.600000024,5.60E-13,-0.600000024,1.86E-12,-0.600000024,6.60E-13,-0.600000024,3.12E-14,-0.600000024,1.83E-12,-0.600000024,2.38E-12,-0.600000024,6.83E-13,-0.600000024,6.97E-13,-0.600000024,1.99E-13,-0.600000024,5.73E-13
-0.400000006,3.73E-12,-0.400000006,2.29E-12,-0.400000006,3.53E-12,-0.400000006,1.96E-12,-0.400000006,3.27E-12,-0.400000006,6.17E-12,-0.400000006,3.24E-12,-0.400000006,4.13E-12,-0.400000006,2.74E-12,-0.400000006,6.67E-12,-0.400000006,4.53E-12,-0.400000006,9.47E-12,-0.400000006,6.57E-12,-0.400000006,6.17E-12,-0.400000006,4.87E-12,-0.400000006,9.60E-12,-0.400000006,7.80E-12,-0.400000006,6.97E-12,-0.400000006,8.60E-12,-0.400000006,6.50E-12,-0.400000006,9.50E-12,-0.400000006,8.50E-12,-0.400000006,1.06E-11,-0.400000006,9.57E-12,-0.400000006,1.16E-11,-0.400000006,3.50E-12,-0.400000006,4.47E-12,-0.400000006,8.67E-12,-0.400000006,5.57E-12,-0.400000006,8.63E-12,-0.400000006,9.23E-12,-0.400000006,6.80E-12,-0.400000006,1.33E-11,-0.400000006,1.42E-11,-0.400000006,1.18E-11,-0.400000006,1.07E-11,-0.400000006,1.50E-11,-0.400000006,1.21E-11,-0.400000006,1.61E-11,-0.400000006,1.69E-11,-0.400000006,1.49E-11,-0.400000006,1.62E-11,-0.400000006,1.84E-11,-0.400000006,2.17E-11,-0.400000006,1.76E-11,-0.400000006,2.24E-11,-0.400000006,2.12E-11,-0.400000006,2.01E-11
-0.200000003,3.31E-11,-0.200000003,3.28E-11,-0.200000003,3.57E-11,-0.200000003,4.30E-11,-0.200000003,4.93E-11,-0.200000003,6.73E-11,-0.200000003,6.40E-11,-0.200000003,5.63E-11,-0.200000003,5.63E-11,-0.200000003,7.77E-11,-0.200000003,6.93E-11,-0.200000003,9.10E-11,-0.200000003,1.00E-10,-0.200000003,7.57E-11,-0.200000003,9.70E-11,-0.200000003,9.13E-11,-0.200000003,1.01E-10,-0.200000003,9.67E-11,-0.200000003,1.15E-10,-0.200000003,9.23E-11,-0.200000003,1.00E-10,-0.200000003,1.02E-10,-0.200000003,1.03E-10,-0.200000003,1.24E-10,-0.200000003,1.14E-10,-0.200000003,6.50E-11,-0.200000003,6.30E-11,-0.200000003,8.53E-11,-0.200000003,8.00E-11,-0.200000003,9.37E-11,-0.200000003,9.23E-11,-0.200000003,9.87E-11,-0.200000003,1.37E-10,-0.200000003,1.47E-10,-0.200000003,1.35E-10,-0.200000003,1.21E-10,-0.200000003,1.39E-10,-0.200000003,1.51E-10,-0.200000003,1.59E-10,-0.200000003,1.61E-10,-0.200000003,1.68E-10,-0.200000003,1.73E-10,-0.200000003,1.68E-10,-0.200000003,1.96E-10,-0.200000003,1.80E-10,-0.200000003,1.95E-10,-0.200000003,2.10E-10,-0.200000003,1.97E-10
0,2.54E-10,0,2.86E-10,0,3.19E-10,0,3.57E-10,0,3.67E-10,0,4.60E-10,0,5.27E-10,0,4.73E-10,0,4.73E-10,0,5.63E-10,0,5.20E-10,0,5.93E-10,0,6.20E-10,0,5.63E-10,0,6.77E-10,0,6.30E-10,0,7.17E-10,0,6.97E-10,0,7.67E-10,0,6.97E-10,0,6.83E-10,0,7.37E-10,0,7.60E-10,0,7.50E-10,0,8.67E-10,0,5.47E-10,0,5.93E-10,0,6.27E-10,0,6.20E-10,0,7.13E-10,0,6.77E-10,0,7.17E-10,0,8.93E-10,0,9.73E-10,0,8.77E-10,0,8.23E-10,0,8.73E-10,0,9.33E-10,0,1.00E-09,0,1.03E-09,0,1.13E-09,0,1.09E-09,0,1.04E-09,0,1.16E-09,0,1.10E-09,0,1.18E-09,0,1.18E-09,0,1.20E-09
0.200000003,1.32E-09,0.200000003,1.77E-09,0.200000003,1.93E-09,0.200000003,2.06E-09,0.200000003,2.22E-09,0.200000003,2.49E-09,0.200000003,2.67E-09,0.200000003,2.42E-09,0.200000003,2.52E-09,0.200000003,2.90E-09,0.200000003,2.73E-09,0.200000003,2.94E-09,0.200000003,2.96E-09,0.200000003,2.85E-09,0.200000003,3.06E-09,0.200000003,3.02E-09,0.200000003,3.32E-09,0.200000003,3.21E-09,0.200000003,3.37E-09,0.200000003,3.37E-09,0.200000003,3.24E-09,0.200000003,3.47E-09,0.200000003,3.47E-09,0.200000003,3.57E-09,0.200000003,5.07E-09,0.200000003,3.31E-09,0.200000003,3.57E-09,0.200000003,3.53E-09,0.200000003,3.40E-09,0.200000003,3.70E-09,0.200000003,3.73E-09,0.200000003,3.67E-09,0.200000003,4.07E-09,0.200000003,4.33E-09,0.200000003,4.20E-09,0.200000003,3.97E-09,0.200000003,4.13E-09,0.200000003,4.30E-09,0.200000003,4.50E-09,0.200000003,4.50E-09,0.200000003,5.00E-09,0.200000003,5.00E-09,0.200000003,4.67E-09,0.200000003,5.10E-09,0.200000003,4.67E-09,0.200000003,5.33E-09,0.200000003,5.40E-09,0.200000003,5.50E-09
0.400000006,5.13E-09,0.400000006,7.37E-09,0.400000006,8.23E-09,0.400000006,8.83E-09,0.400000006,9.07E-09,0.400000006,9.97E-09,0.400000006,1.00E-08,0.400000006,9.60E-09,0.400000006,1.01E-08,0.400000006,1.09E-08,0.400000006,1.07E-08,0.400000006,1.18E-08,0.400000006,1.14E-08,0.400000006,1.11E-08,0.400000006,1.15E-08,0.400000006,1.16E-08,0.400000006,1.20E-08,0.400000006,1.20E-08,0.400000006,1.21E-08,0.400000006,1.28E-08,0.400000006,1.22E-08,0.400000006,1.27E-08,0.400000006,1.29E-08,0.400000006,1.32E-08,0.400000006,1.96E-08,0.400000006,1.40E-08,0.400000006,1.49E-08,0.400000006,1.43E-08,0.400000006,1.41E-08,0.400000006,1.43E-08,0.400000006,1.43E-08,0.400000006,1.51E-08,0.400000006,1.53E-08,0.400000006,1.62E-08,0.400000006,1.61E-08,0.400000006,1.53E-08,0.400000006,1.62E-08,0.400000006,1.59E-08,0.400000006,1.62E-08,0.400000006,1.66E-08,0.400000006,1.65E-08,0.400000006,1.69E-08,0.400000006,1.60E-08,0.400000006,1.68E-08,0.400000006,1.63E-08,0.400000006,1.71E-08,0.400000006,1.71E-08,0.400000006,1.80E-08
0.600000024,1.53E-08,0.600000024,2.17E-08,0.600000024,2.40E-08,0.600000024,2.67E-08,0.600000024,2.70E-08,0.600000024,2.85E-08,0.600000024,2.92E-08,0.600000024,2.90E-08,0.600000024,3.02E-08,0.600000024,3.13E-08,0.600000024,3.18E-08,0.600000024,3.37E-08,0.600000024,3.30E-08,0.600000024,3.27E-08,0.600000024,3.28E-08,0.600000024,3.33E-08,0.600000024,3.43E-08,0.600000024,3.37E-08,0.600000024,3.40E-08,0.600000024,3.43E-08,0.600000024,3.43E-08,0.600000024,3.53E-08,0.600000024,3.67E-08,0.600000024,3.57E-08,0.600000024,6.33E-08,0.600000024,4.23E-08,0.600000024,4.30E-08,0.600000024,4.13E-08,0.600000024,4.20E-08,0.600000024,4.20E-08,0.600000024,4.10E-08,0.600000024,4.33E-08,0.600000024,4.43E-08,0.600000024,4.57E-08,0.600000024,4.63E-08,0.600000024,4.47E-08,0.600000024,4.60E-08,0.600000024,4.53E-08,0.600000024,4.57E-08,0.600000024,4.73E-08,0.600000024,4.97E-08,0.600000024,5.13E-08,0.600000024,4.87E-08,0.600000024,5.20E-08,0.600000024,4.97E-08,0.600000024,5.10E-08,0.600000024,5.20E-08,0.600000024,5.40E-08
0.800000012,3.24E-08,0.800000012,5.23E-08,0.800000012,6.20E-08,0.800000012,6.77E-08,0.800000012,6.93E-08,0.800000012,7.33E-08,0.800000012,7.50E-08,0.800000012,7.50E-08,0.800000012,7.77E-08,0.800000012,8.07E-08,0.800000012,8.07E-08,0.800000012,8.63E-08,0.800000012,8.40E-08,0.800000012,8.47E-08,0.800000012,8.53E-08,0.800000012,8.53E-08,0.800000012,8.83E-08,0.800000012,8.67E-08,0.800000012,8.80E-08,0.800000012,8.87E-08,0.800000012,8.83E-08,0.800000012,9.03E-08,0.800000012,9.37E-08,0.800000012,9.23E-08,0.800000012,1.51E-07,0.800000012,1.09E-07,0.800000012,1.10E-07,0.800000012,1.07E-07,0.800000012,1.06E-07,0.800000012,1.08E-07,0.800000012,1.06E-07,0.800000012,1.09E-07,0.800000012,1.12E-07,0.800000012,1.13E-07,0.800000012,1.16E-07,0.800000012,1.13E-07,0.800000012,1.15E-07,0.800000012,1.14E-07,0.800000012,1.14E-07,0.800000012,1.16E-07,0.800000012,1.19E-07,0.800000012,1.22E-07,0.800000012,1.20E-07,0.800000012,1.25E-07,0.800000012,1.20E-07,0.800000012,1.23E-07,0.800000012,1.25E-07,0.800000012,1.28E-07
1,5.93E-08,1,1.00E-07,1,1.24E-07,1,1.37E-07,1,1.44E-07,1,1.51E-07,1,1.55E-07,1,1.57E-07,1,1.63E-07,1,1.62E-07,1,1.63E-07,1,1.71E-07,1,1.71E-07,1,1.69E-07,1,1.71E-07,1,1.74E-07,1,1.76E-07,1,1.74E-07,1,1.76E-07,1,1.80E-07,1,1.82E-07,1,1.85E-07,1,1.86E-07,1,1.87E-07,1,2.80E-07,1,2.18E-07,1,2.17E-07,1,2.14E-07,1,2.11E-07,1,2.13E-07,1,2.17E-07,1,2.17E-07,1,2.17E-07,1,2.22E-07,1,2.26E-07,1,2.24E-07,1,2.26E-07,1,2.25E-07,1,2.26E-07,1,2.27E-07,1,2.34E-07,1,2.35E-07,1,2.37E-07,1,2.39E-07,1,2.37E-07,1,2.41E-07,1,2.43E-07,1,2.48E-07
1.200000048,9.27E-08,1.200000048,1.62E-07,1.200000048,2.02E-07,1.200000048,2.31E-07,1.200000048,2.46E-07,1.200000048,2.67E-07,1.200000048,2.78E-07,1.200000048,2.80E-07,1.200000048,2.90E-07,1.200000048,3.01E-07,1.200000048,3.05E-07,1.200000048,3.15E-07,1.200000048,3.14E-07,1.200000048,3.11E-07,1.200000048,3.20E-07,1.200000048,3.24E-07,1.200000048,3.25E-07,1.200000048,3.26E-07,1.200000048,3.30E-07,1.200000048,3.33E-07,1.200000048,3.40E-07,1.200000048,3.43E-07,1.200000048,3.50E-07,1.200000048,3.47E-07,1.200000048,5.13E-07,1.200000048,3.97E-07,1.200000048,3.97E-07,1.200000048,3.97E-07,1.200000048,3.90E-07,1.200000048,3.93E-07,1.200000048,3.97E-07,1.200000048,4.03E-07,1.200000048,3.97E-07,1.200000048,4.07E-07,1.200000048,4.13E-07,1.200000048,4.07E-07,1.200000048,4.13E-07,1.200000048,4.10E-07,1.200000048,4.17E-07,1.200000048,4.17E-07,1.200000048,4.27E-07,1.200000048,4.30E-07,1.200000048,4.30E-07,1.200000048,4.37E-07,1.200000048,4.33E-07,1.200000048,4.37E-07,1.200000048,4.40E-07,1.200000048,4.53E-07
1.399999976,1.29E-07,1.399999976,2.30E-07,1.399999976,3.08E-07,1.399999976,3.63E-07,1.399999976,4.00E-07,1.399999976,4.37E-07,1.399999976,4.60E-07,1.399999976,4.63E-07,1.399999976,4.83E-07,1.399999976,4.97E-07,1.399999976,5.07E-07,1.399999976,5.23E-07,1.399999976,5.27E-07,1.399999976,5.27E-07,1.399999976,5.37E-07,1.399999976,5.47E-07,1.399999976,5.47E-07,1.399999976,5.50E-07,1.399999976,5.60E-07,1.399999976,5.60E-07,1.399999976,5.67E-07,1.399999976,5.80E-07,1.399999976,5.80E-07,1.399999976,5.83E-07,1.399999976,8.50E-07,1.399999976,6.63E-07,1.399999976,6.60E-07,1.399999976,6.60E-07,1.399999976,6.57E-07,1.399999976,6.53E-07,1.399999976,6.60E-07,1.399999976,6.70E-07,1.399999976,6.63E-07,1.399999976,6.77E-07,1.399999976,6.83E-07,1.399999976,6.80E-07,1.399999976,6.87E-07,1.399999976,6.90E-07,1.399999976,7.00E-07,1.399999976,6.93E-07,1.399999976,7.10E-07,1.399999976,7.13E-07,1.399999976,7.17E-07,1.399999976,7.23E-07,1.399999976,7.20E-07,1.399999976,7.27E-07,1.399999976,7.33E-07,1.399999976,7.53E-07
1.600000024,1.66E-07,1.600000024,3.10E-07,1.600000024,4.30E-07,1.600000024,5.20E-07,1.600000024,5.90E-07,1.600000024,6.50E-07,1.600000024,6.90E-07,1.600000024,7.10E-07,1.600000024,7.37E-07,1.600000024,7.63E-07,1.600000024,7.80E-07,1.600000024,8.00E-07,1.600000024,8.10E-07,1.600000024,8.13E-07,1.600000024,8.30E-07,1.600000024,8.43E-07,1.600000024,8.50E-07,1.600000024,8.60E-07,1.600000024,8.63E-07,1.600000024,8.77E-07,1.600000024,8.87E-07,1.600000024,9.10E-07,1.600000024,9.07E-07,1.600000024,9.03E-07,1.600000024,1.31E-06,1.600000024,1.02E-06,1.600000024,1.03E-06,1.600000024,1.02E-06,1.600000024,1.02E-06,1.600000024,1.02E-06,1.600000024,1.03E-06,1.600000024,1.04E-06,1.600000024,1.04E-06,1.600000024,1.05E-06,1.600000024,1.07E-06,1.600000024,1.06E-06,1.600000024,1.07E-06,1.600000024,1.07E-06,1.600000024,1.09E-06,1.600000024,1.08E-06,1.600000024,1.11E-06,1.600000024,1.11E-06,1.600000024,1.11E-06,1.600000024,1.12E-06,1.600000024,1.12E-06,1.600000024,1.13E-06,1.600000024,1.14E-06,1.600000024,1.16E-06
1.799999952,2.00E-07,1.799999952,3.90E-07,1.799999952,5.57E-07,1.799999952,6.90E-07,1.799999952,8.00E-07,1.799999952,9.07E-07,1.799999952,9.70E-07,1.799999952,1.01E-06,1.799999952,1.06E-06,1.799999952,1.11E-06,1.799999952,1.13E-06,1.799999952,1.17E-06,1.799999952,1.18E-06,1.799999952,1.19E-06,1.799999952,1.22E-06,1.799999952,1.24E-06,1.799999952,1.25E-06,1.799999952,1.27E-06,1.799999952,1.27E-06,1.799999952,1.30E-06,1.799999952,1.31E-06,1.799999952,1.33E-06,1.799999952,1.34E-06,1.799999952,1.34E-06,1.799999952,1.79E-06,1.799999952,1.52E-06,1.799999952,1.52E-06,1.799999952,1.50E-06,1.799999952,1.50E-06,1.799999952,1.50E-06,1.799999952,1.52E-06,1.799999952,1.53E-06,1.799999952,1.53E-06,1.799999952,1.55E-06,1.799999952,1.57E-06,1.799999952,1.57E-06,1.799999952,1.58E-06,1.799999952,1.58E-06,1.799999952,1.61E-06,1.799999952,1.60E-06,1.799999952,1.63E-06,1.799999952,1.65E-06,1.799999952,1.65E-06,1.799999952,1.66E-06,1.799999952,1.67E-06,1.799999952,1.60E-06,1.799999952,1.61E-06,1.799999952,1.65E-06
2,2.35E-07,2,4.67E-07,2,6.83E-07,2,8.60E-07,2,1.02E-06,2,1.17E-06,2,1.28E-06,2,1.35E-06,2,1.45E-06,2,1.52E-06,2,1.56E-06,2,1.60E-06,2,1.64E-06,2,1.66E-06,2,1.67E-06,2,1.68E-06,2,1.71E-06,2,1.73E-06,2,1.74E-06,2,1.77E-06,2,1.79E-06,2,1.82E-06,2,1.83E-06,2,1.82E-06,2,2.52E-06,2,2.05E-06,2,2.06E-06,2,2.04E-06,2,2.04E-06,2,2.04E-06,2,2.06E-06,2,2.09E-06,2,2.10E-06,2,2.11E-06,2,2.14E-06,2,2.14E-06,2,2.16E-06,2,2.15E-06,2,2.18E-06,2,2.18E-06,2,2.22E-06,2,2.24E-06,2,2.26E-06,2,2.26E-06,2,2.26E-06,2,2.31E-06,2,2.32E-06,2,2.37E-06
2.200000048,2.66E-07,2.200000048,5.40E-07,2.200000048,8.03E-07,2.200000048,1.03E-06,2.200000048,1.25E-06,2.200000048,1.45E-06,2.200000048,1.60E-06,2.200000048,1.70E-06,2.200000048,1.81E-06,2.200000048,1.91E-06,2.200000048,1.98E-06,2.200000048,2.07E-06,2.200000048,2.14E-06,2.200000048,2.16E-06,2.200000048,2.26E-06,2.200000048,2.29E-06,2.200000048,2.33E-06,2.200000048,2.37E-06,2.200000048,2.39E-06,2.200000048,2.42E-06,2.200000048,2.45E-06,2.200000048,2.50E-06,2.200000048,2.52E-06,2.200000048,2.51E-06,2.200000048,3.43E-06,2.200000048,2.83E-06,2.200000048,2.83E-06,2.200000048,2.81E-06,2.200000048,2.80E-06,2.200000048,2.83E-06,2.200000048,2.85E-06,2.200000048,2.88E-06,2.200000048,2.89E-06,2.200000048,2.91E-06,2.200000048,2.97E-06,2.200000048,2.96E-06,2.200000048,2.98E-06,2.200000048,2.98E-06,2.200000048,3.03E-06,2.200000048,3.02E-06,2.200000048,3.07E-06,2.200000048,3.10E-06,2.200000048,3.13E-06,2.200000048,3.15E-06,2.200000048,3.15E-06,2.200000048,3.20E-06,2.200000048,3.20E-06,2.200000048,3.27E-06
